0	3630	0.21862348178137653	
0	4634	0.1016949152542373	
0	5187	0.31666666666666665	
0	3428	0.2413793103448276	
0	928	0.07476635514018691	
0	6303	0.29838709677419356	
0	1703	0.3804347826086957	
0	3914	0.28994082840236685	
0	448	0.0847457627118644	
0	1441	0.2727272727272727	
0	449	0.24475524475524477	
0	629	0.06542056074766354	
0	3234	0.40217391304347827	
0	4467	0.04854368932038835	
0	1047	0.20833333333333334	
0	5724	0.288135593220339	
0	6458	0.25120772946859904	
0	2916	0.20149253731343283	
0	1745	0.056074766355140186	
0	1258	0.054945054945054944	
0	4211	0.336283185840708	
0	2156	0.47126436781609193	
0	557	0.056818181818181816	
0	2101	0.2549019607843137	
0	2497	0.4523809523809524	
0	1743	0.07482993197278912	
0	4449	0.42857142857142855	
0	5019	0.09090909090909091	
0	4244	0.344	
0	5638	0.2441860465116279	
0	378	0.07407407407407407	
0	2337	0.041379310344827586	
0	2213	0.34177215189873417	
0	1947	0.27848101265822783	
0	1715	0.3592233009708738	
0	6047	0.26666666666666666	
0	4065	0.15730337078651685	
0	3037	0.10975609756097561	
0	5416	0.3617021276595745	
0	1837	0.15254237288135594	
0	1173	0.03260869565217391	
0	5921	0.07746478873239436	
0	6385	0.21052631578947367	
0	5589	0.3418803418803419	
0	5335	0.26666666666666666	
0	772	0.36585365853658536	
0	2933	0.31868131868131866	
0	1988	0.10344827586206896	
0	5650	0.23902439024390243	
0	6231	0.19855595667870035	
0	6639	0.25773195876288657	
0	806	0.29411764705882354	
0	4863	0.2743362831858407	
0	4403	0.3181818181818182	
0	6792	0.22	
0	2807	0.39080459770114945	
0	2318	0.06666666666666667	
0	2180	0.3269230769230769	
0	4637	0.21739130434782608	
0	875	0.21818181818181817	
0	5340	0.38461538461538464	
0	4046	0.25757575757575757	
0	3595	0.125	
0	1324	0.3626373626373626	
0	2170	0.07333333333333333	
0	6357	0.22448979591836735	
0	528	0.07801418439716312	
0	5571	0.4875	
0	5627	0.3854166666666667	
0	1874	0.10476190476190476	
0	1145	0.3173076923076923	
3630	71	0.14018691588785046	
3630	1178	0.012295081967213115	
3630	124	0.1774193548387097	
3630	145	0.016666666666666666	
3630	165	0.19574468085106383	
3630	245	0.09482758620689655	
3630	247	0.07792207792207792	
3630	340	0.40425531914893614	
3630	353	0.07327586206896551	
3630	402	0.108	
3630	422	0.22033898305084745	
3630	449	0.41350210970464135	
3630	463	0.1222707423580786	
3630	487	0.0847457627118644	
3630	493	0.05166051660516605	
3630	524	0.024896265560165973	
3630	528	0.03	
3630	557	0.03305785123966942	
3630	562	0.030100334448160536	
3630	566	0.02925531914893617	
3630	598	0.16595744680851063	
3630	682	0.4024896265560166	
3630	732	0.12017167381974249	
3630	772	0.13025210084033614	
3630	796	0.20689655172413793	
3630	799	0.03292181069958848	
3630	806	0.508	
3630	817	0.07792207792207792	
3630	866	0.23076923076923078	
3630	901	0.1471861471861472	
3630	931	0.16666666666666666	
3630	955	0.0944206008583691	
3630	6019	0.024691358024691357	
3630	999	0.19747899159663865	
3630	1024	0.0211864406779661	
3630	1047	0.30735930735930733	
3630	1049	0.06198347107438017	
3630	1082	0.1630901287553648	
3630	1145	0.23529411764705882	
3630	1209	0.13617021276595745	
3630	1258	0.0326530612244898	
3630	1288	0.021834061135371178	
3630	1324	0.1906779661016949	
3630	1337	0.00851063829787234	
3630	1408	0.25	
3630	1493	0.02120141342756184	
3630	1519	0.04219409282700422	
3630	312	0.3218884120171674	
3630	2626	0.011494252873563218	
3630	1657	0.0847457627118644	
3630	3037	0.03333333333333333	
3630	1694	0.034334763948497854	
3630	1703	0.20851063829787234	
3630	1715	0.18326693227091634	
3630	1723	0.016666666666666666	
3630	1743	0.03618421052631579	
3630	1749	0.09584664536741214	
3630	1820	0.02032520325203252	
3630	1821	0.11304347826086956	
3630	1837	0.2629310344827586	
3630	1848	0.04044117647058824	
3630	1873	0.0196078431372549	
3630	1874	0.092	
3630	1947	0.11206896551724138	
3630	2058	0.13135593220338984	
3630	2097	0.11637931034482758	
3630	2101	0.20253164556962025	
3630	2120	0.099601593625498	
3630	2156	0.1875	
3630	2180	0.2139917695473251	
3630	2213	0.12875536480686695	
3630	2220	0.012711864406779662	
3630	2233	0.02459016393442623	
3630	2294	0.031746031746031744	
3630	2349	0.15918367346938775	
3630	2452	0.012244897959183673	
3630	2497	0.1722689075630252	
3630	2558	0.20085470085470086	
3630	2674	0.17647058823529413	
3630	2686	0.02952029520295203	
3630	2713	0.025362318840579712	
3630	2720	0.1471861471861472	
3630	2807	0.1729957805907173	
3630	2838	0.02066115702479339	
3630	2898	0.029787234042553193	
3630	6357	0.34576271186440677	
3630	2903	0.10638297872340426	
3630	2924	0.007380073800738007	
3630	2941	0.09482758620689655	
3630	3007	0.039301310043668124	
3630	3026	0.023809523809523808	
3630	3096	0.03137254901960784	
3630	3110	0.09745762711864407	
3630	3112	0.012295081967213115	
3630	3123	0.14163090128755365	
3630	3148	0.05263157894736842	
3630	3165	0.1935483870967742	
3630	3180	0.056768558951965066	
3630	3195	0.02247191011235955	
3630	3226	0.046875	
3630	3234	0.18672199170124482	
3630	3701	0.03759398496240601	
3630	3399	0.03503184713375796	
3630	3428	0.1276595744680851	
3630	3435	0.01984126984126984	
3630	2916	0.37662337662337664	
3630	3484	0.0635593220338983	
3630	3486	0.040372670807453416	
3630	3529	0.07860262008733625	
3630	5240	0.15319148936170213	
3630	3555	0.06072874493927125	
3630	3570	0.08260869565217391	
3630	3600	0.021645021645021644	
3630	5562	0.06808510638297872	
3630	4781	0.06181818181818182	
3630	5831	0.026515151515151516	
3630	6825	0.16379310344827586	
3630	4681	0.060085836909871244	
3630	1441	0.1038961038961039	
3630	5724	0.2928870292887029	
3630	6037	0.00784313725490196	
3630	6135	0.04693140794223827	
3630	4632	0.2839506172839506	
3630	5359	0.0205761316872428	
3630	6615	0.01687289088863892	
3630	4500	0.08835341365461848	
3630	5478	0.0794979079497908	
3630	4863	0.2974137931034483	
3630	6047	0.11983471074380166	
3630	5946	0.15217391304347827	
3630	5737	0.07692307692307693	
3630	5049	0.11965811965811966	
